,da,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PM25,PXY,SO_2,TCH,TOL,NO,CH4
2877,2008-11-17,80.8100004196167,178.41000010073185,133.4999998807907,40.17999976873398,24340.000078082085,19948.22996711731,47407.139859199524,24.0,3473.71000289917,7879.169995069504,821.6300060153008,20.72999995946884,4910.579999446869,144.0,392579.99926805496,0.0,0.0
2878,2008-11-18,51.909999683499336,131.98000015318394,116.40999978780746,46.209999799728394,23350.00006109476,15495.23000240326,34711.649923324585,24.0,2863.680008172989,6437.670012712479,829.2900037765503,22.3299999833107,4732.159994602203,142.89999985694885,437249.99845027924,0.0,0.0
2879,2008-11-19,26.8299999833107,79.16999996453524,81.7899993956089,22.089999973773956,17009.999928995967,10216.030012607574,16451.95994567871,18.329999953508377,8163.360016822815,3515.789994120598,417.8100022673607,34.07999995350838,4081.7299933433533,132.35000014305115,170259.99933481216,0.0,0.0
2880,2008-11-20,28.64000016450882,87.98999959975481,75.3900001347065,24.419999957084656,19680.000007152557,11510.75002527237,19584.0699300766,8.200000047683716,6711.739963769913,4027.3100093603134,536.4900033473969,67.25,4174.770008087158,130.24999976158142,196019.99980211258,0.0,0.0
2881,2008-11-21,59.16999979317188,144.83999978750944,111.6300006955862,28.269999861717224,24369.999937713146,17923.770000457764,39660.23991203308,7.070000037550926,4070.5799984931946,7200.020001292229,786.5900046825409,82.68999969959259,4669.770003318787,140.25,358140.00004529953,0.0,0.0
2882,2008-11-22,31.500000096857548,88.33999980986118,70.89999994635582,34.02000033855438,20520.00004053116,10551.10999250412,19801.490027427673,13.389999985694885,8915.889987945557,3387.259998321533,420.5000033378601,55.27000039815903,3736.5500044822693,132.4099998474121,185509.9994316697,0.0,0.0
2883,2008-11-23,17.570000126957893,57.16999997198582,54.98000007867813,38.580000042915344,18200.000062584877,6871.300023555756,10465.370005607605,14.890000075101852,11533.789999008179,1772.7200001478195,222.66999864578247,15.750000059604645,3157.159996032715,126.83999919891357,61870.00012397766,0.0,0.0
2884,2008-11-24,29.610000014305115,69.39999981597066,61.700000166893005,34.75000023841858,19119.999945163727,8767.70000165701,14189.380009174347,12.299999982118607,10337.229968547821,2922.3899978399277,231.049999833107,14.960000038146973,2864.8899953365326,127.29000008106232,136309.9998831749,0.0,0.0
2885,2008-11-25,29.840000092983246,87.05000032112002,74.87999998778105,39.61999976634979,21030.00010550022,11095.150022029877,18793.690022468567,9.870000079274178,7554.6499762535095,3197.2999970912933,408.11000394821167,15.989999890327454,3468.1400032043457,132.75000035762787,168660.0005030632,0.0,0.0
2886,2008-11-26,24.640000090003014,75.95000000298023,59.970000103116035,40.390000104904175,20859.999895095825,9433.259998321533,14369.030017852783,15.730000033974648,8227.100018501282,2809.149991929531,398.9999997615814,15.990000247955322,3950.3199920654297,133.0300008058548,128769.99959349632,0.0,0.0
2887,2008-11-27,39.16000021994114,101.7599995881319,85.36999942362309,44.360000133514404,23980.00006377697,13398.439980983734,24486.76997947693,11.480000004172325,6257.019974708557,4262.999998092651,529.5399975776672,17.430000007152557,4091.439998626709,137.58000099658966,195210.0007236004,0.0,0.0
2888,2008-11-28,57.25000041723251,117.89000014960766,108.08000010251999,52.12999951839447,25740.000054240227,16425.110010147095,33404.76994895935,9.110000103712082,4120.319993972778,6919.680019378662,808.9200038909912,22.220000088214874,3870.0400087833405,148.5299997329712,316219.9986577034,0.0,0.0
2889,2008-11-29,21.210000067949295,61.900000020861626,66.18000005185604,34.489999771118164,14759.999938309193,7054.090003013611,10625.40996837616,12.650000020861626,11607.770004749298,1965.89000248909,214.78999853134155,17.749999940395355,2467.770004272461,111.94999957084656,75020.00015974045,0.0,0.0
2890,2008-11-30,20.120000034570694,67.62000004202127,56.54999980330467,30.019999861717224,18209.999956190586,7333.400023460388,11519.560019493103,9.469999939203262,10158.859990119934,2064.850007355213,237.3699995279312,14.829999953508377,2721.120004057884,131.63999998569489,58600.00002384186,0.0,0.0
2891,2008-12-01,28.650000005960464,83.06999965012074,65.74999976158142,31.020000219345093,20109.99997705221,10760.300018429756,17524.850038051605,18.56999997794628,7249.790012359619,3067.5100059509277,378.24000012874603,13.700000047683716,2919.789996802807,136.2199991941452,150620.00066041946,0.0,0.0
2892,2008-12-02,36.510000094771385,96.60000032931566,83.75999976694584,31.409999907016754,21630.00002503395,13256.30997800827,23498.889937400818,19.84000000357628,7028.409976482391,3981.329992055893,449.73000407218933,16.369999945163727,3557.980007648468,139.2100009918213,202849.99978542328,0.0,0.0
2893,2008-12-03,36.75999988615513,81.64000000804663,104.61999990046024,29.539999961853027,17709.99998599291,11681.189991474152,20176.900000572205,20.97000002861023,7181.269990444183,3678.640001296997,408.95999932289124,16.879999935626984,3037.079998731613,134.049999833107,190340.00052511692,0.0,0.0
2894,2008-12-04,62.27999997138977,125.75999965518713,146.07999987900257,72.54000008106232,21500.000048428774,15444.52998161316,35827.869921684265,13.72000002861023,3664.289987564087,5825.11000597477,722.350000500679,32.91999977827072,3749.7500071525574,154.37999975681305,352290.00025987625,0.0,0.0
2895,2008-12-05,23.98999997973442,72.25000011175871,59.669999957084656,26.649999737739563,15039.99999165535,8721.190001368523,13782.250014305115,23.589999973773956,9729.559994220734,2915.1100056767464,308.93999791145325,13.479999899864197,2911.0800037384033,126.74999964237213,136899.99973773956,0.0,0.0
2896,2008-12-06,29.700000002980232,71.20999998599291,76.35999962687492,33.69999980926514,13800.000049173832,9651.949986934662,16588.81003189087,19.079999953508377,6955.32000875473,4080.689989089966,396.71000051498413,15.479999959468842,2614.360005378723,134.2000012397766,124090.00009298325,0.0,0.0
2897,2008-12-07,22.67000013589859,71.05000020563602,88.79000018537045,50.89999985694885,12730.000037699938,9075.00004196167,15963.500009536743,8.190000012516975,4150.839998722076,2155.7799931764603,191.54000043869019,21.480000138282776,2306.8699979782104,139.06000018119812,118259.99987125397,0.0,0.0
2898,2008-12-08,22.400000005960464,81.90999983996153,75.81000006198883,43.09999990463257,14749.999970197678,9248.209991455078,15828.539950847626,7.320000007748604,4962.520007610321,1819.3800021409988,159.47999906539917,18.54999989271164,2742.71999835968,131.32000052928925,101060.00059843063,0.0,0.0
2899,2008-12-09,24.26999995112419,90.62000004202127,65.28000019490719,43.77999973297119,16709.999911487103,11455.260025024414,18578.68996810913,9.580000028014183,5435.809989452362,1837.8500043153763,245.1900002360344,19.48999983072281,3582.8799958229065,134.07999980449677,147310.00101566315,0.0,0.0
2900,2008-12-10,22.42000000178814,80.9200000911951,44.009999781847,33.489999890327454,18049.999937415123,10268.600020110607,16170.299989461899,21.010000064969063,10432.050012111664,2687.309991121292,275.96999990940094,16.229999870061874,3363.559998989105,130.73000013828278,129359.99983549118,0.0,0.0
2901,2008-12-11,35.98000009357929,96.13999988883734,83.84999959170818,35.359999895095825,17939.999863505363,14296.809985160828,24568.009989738464,18.020000100135803,6663.720020055771,4440.160006761551,447.6200006008148,16.90000006556511,3513.660005092621,134.00000047683716,205070.00017166138,0.0,0.0
2902,2008-12-12,56.36999994516373,124.9699998497963,118.74999932944775,62.11000037193298,19780.000023543835,16822.780039787292,37639.389956474304,14.010000139474869,4137.029997110367,7735.9300220012665,916.2799973487854,26.349999725818634,4075.2299971580505,150.52999997138977,348089.997112751,0.0,0.0
2903,2008-12-13,49.70999976992607,115.4799997061491,111.73000068962574,64.13000011444092,17250.00001862645,14645.179991722107,30490.86999130249,9.27999995648861,3510.489990234375,3892.939993739128,459.52000027894974,27.189999878406525,3284.3800015449524,148.0600003004074,286269.9998021126,0.0,0.0
2904,2008-12-14,21.2700000628829,75.63999993354082,53.75999993085861,27.179999709129333,13379.999928176403,9562.88000202179,14688.709998130798,21.749999940395355,10379.769998550415,2438.64000582695,227.46000051498413,15.009999930858612,3160.140001296997,128.95000004768372,62280.000135302544,0.0,0.0
2905,2008-12-15,43.35000017285347,109.9499998986721,98.04999978840351,29.839999794960022,19520.000033080578,16133.870018482208,29435.65011548996,19.440000012516975,7213.240007638931,4756.150019407272,484.69000458717346,17.009999990463257,4002.6200013160706,139.75999987125397,214610.00031232834,0.0,0.0
2906,2008-12-16,68.82000019401312,170.37000024318695,111.53999988734722,66.2400004863739,23639.999978244305,20069.220071792603,46656.92991542816,7.700000002980232,4224.599992275238,7754.370019674301,851.030002117157,28.169999957084656,5428.409994125366,151.53000020980835,400540.0016903877,0.0,0.0
2907,2008-12-17,152.46000097692013,246.84999963641167,199.41000020503998,90.2999997138977,29399.999991059303,28044.6399974823,74544.61011695862,9.549999967217445,1936.3099989891052,13320.539947509766,1434.8400039672852,39.05999964475632,6954.93999671936,168.8699997663498,717069.9992477894,0.0,0.0
2908,2008-12-18,98.58000068366528,219.50999906659126,171.51999974250793,73.39000010490417,22400.000102818012,25149.550045013428,64276.1801071167,7.879999980330467,2455.329992055893,9507.010004520416,913.4600014686584,31.019999861717224,6180.3700132369995,156.37999963760376,553060.0014925003,0.0,0.0
2909,2008-12-19,52.23000007867813,144.20000004768372,104.85000057518482,70.31999969482422,15509.999949485064,17961.180013656616,39352.8200340271,7.539999932050705,3811.319997549057,6168.589996099472,761.7899951934814,29.219999730587006,5291.470011234283,143.7400004863739,288690.00136852264,0.0,0.0
2910,2008-12-20,69.39999961853027,164.5700001269579,98.55000039935112,62.46000003814698,16319.999968633056,18259.779973983765,42621.89987564087,6.909999996423721,3156.659993171692,7117.43998837471,823.0199961662292,27.02000004053116,5913.979983329773,146.61000001430511,289900.0002145767,0.0,0.0
2911,2008-12-21,118.76000064611435,232.28999961912632,121.34000031650066,50.3800003528595,20170.00003159046,22216.01999282837,59210.469858169556,5.479999974370003,2933.1699998378754,9197.660011053085,1092.2600002288818,23.010000109672546,6814.2499833106995,152.3600002527237,375360.0013256073,0.0,0.0
2912,2008-12-22,168.6499995738268,242.47999945282936,188.59000048041344,76.98000001907349,25519.999887794256,26605.139981269836,71827.99027824402,8.329999968409538,3221.280005455017,11586.800018548965,1328.7900035381317,33.22999995946884,7452.950005531311,154.09999978542328,649900.0025391579,0.0,0.0
2913,2008-12-23,178.21000076830387,248.5400002002716,194.23000091314316,87.12000107765198,26300.000112503767,28194.89005470276,76748.67978668213,9.429999992251396,2745.3899974823,11572.189990997314,1385.4800071716309,37.34999978542328,7393.560004711151,155.62000000476837,646730.0008535385,0.0,0.0
2914,2008-12-24,92.8099996894598,182.48000022023916,112.1600001603365,64.90000009536743,19160.000022500753,21302.51997947693,50781.90000152588,7.759999975562096,3655.45999956131,7670.940007925034,920.6300019025803,28.56000018119812,6570.049997329712,145.89999997615814,342640.0001645088,0.0,0.0
2915,2008-12-25,56.11999961733818,134.46999947726727,96.0200001001358,49.96000003814697,16729.999966919422,16889.410042762756,34517.03003311157,5.969999983906746,3711.6700031757355,6106.269983768463,802.1600011587143,23.100000083446503,5884.650002479553,151.15999972820282,233070.00041007996,0.0,0.0
2916,2008-12-26,48.32999989390373,119.86999967694283,94.11999940872192,36.239999890327454,16550.000052899122,14971.289985656738,31527.429946899414,4.869999974966049,4582.410000562668,4938.460002183914,542.2100034952164,17.650000035762787,4796.609992980957,155.39999973773956,228640.00043272972,0.0,0.0
2917,2008-12-27,24.610000014305115,74.91999990493059,68.64999984204769,30.290000081062317,12549.999980255961,9252.199986457825,13731.849980354309,19.81999994814396,7485.510013580322,3440.520000934601,367.2300019264221,15.63999992609024,4738.389985561371,132.88999927043915,84789.99987244606,0.0,0.0
2918,2008-12-28,30.680000215768814,86.20000009983778,71.75999966263771,31.700000286102295,13699.999921023846,12408.910008430481,19348.920018196106,15.750000059604645,6888.669985294342,4018.3900063037872,515.0299987792969,15.680000066757202,4939.870007991791,134.9099998474121,100340.00021219254,0.0,0.0
2919,2008-12-29,57.38999964296818,130.77999948710203,104.01999932527542,43.93999981880188,11330.000039190054,17550.969968795776,37199.24002456665,7.189999982714653,2906.9300026893616,8077.670049667358,945.6900053024292,20.890000104904175,4719.710005760193,141.0300006866455,249370.00006437302,0.0,0.0
2920,2008-12-30,73.42000029981136,126.44999992847443,113.2199999988079,61.91000032424927,12050.000021234155,16243.020030975342,36413.34996032715,6.790000006556511,2594.0000002384186,7419.490004062653,909.5100030899048,28.449999809265137,5054.039988994598,143.36999988555908,332920.0016260147,0.0,0.0
2921,2008-12-31,34.79999998211861,84.40999985486269,69.3799998909235,39.390000104904175,9999.999944120646,12233.390007019043,19449.5899810791,10.350000038743019,5550.809986829758,3735.809996843338,438.65000009536743,19.360000133514404,4766.410011768341,135.1699995994568,154829.9989104271,0.0,0.0
2922,2009-01-01,42.03999983519316,103.16999991238117,80.17000037431717,35.790000200271606,11090.000042691827,12868.680013656616,23657.029991149902,9.219999998807907,3718.760009288788,7573.069981575012,845.7699995040894,18.189999878406525,4401.049990653992,146.8600001335144,148420.00025510788,0.0,0.0
2923,2009-01-02,68.0999995470047,137.6999998986721,103.8200002759695,52.95999991893768,13199.999947100878,16860.4799823761,37872.2098941803,6.0899999886751175,2717.790002822876,7486.019995689392,947.2200002670288,25.499999940395355,4851.290009498596,168.18000042438507,292809.999525547,0.0,0.0
2924,2009-01-03,49.70999966561794,116.20999976992607,78.8499998152256,48.49999988079071,11589.999925345182,14282.859987258911,31428.990020751953,5.589999943971634,2276.3799996376038,4014.1400071382523,527.7100005149841,23.4899999499321,4208.630005836487,154.31999933719635,249930.00066280365,0.0,0.0
2925,2009-01-04,30.389999985694885,103.48999992012978,61.349999725818634,28.320000112056732,13869.99998614192,11375.590007305145,21741.53001499176,21.480000004172325,8497.320013523102,3457.8099951148033,349.2100015282631,15.770000040531158,4415.290011405945,136.10000050067902,96519.99977231026,0.0,0.0
2926,2009-01-05,47.47000004351139,119.39999946951866,75.85000006854534,44.46999979019165,17420.000076293945,15176.759992599487,31387.909965515137,5.53999999165535,2445.409997701645,5061.080004453659,686.529999256134,21.920000195503235,3938.020003795624,147.59000051021576,222299.99977350235,0.0,0.0
2927,2009-01-06,26.5399998575449,82.74999982118607,52.79999987781048,27.40999984741211,16210.000030696392,10126.94998550415,15819.17998790741,19.020000010728836,7234.209990978241,2259.960003733635,298.13000094890594,15.339999914169312,3856.5100045204163,137.94999957084656,88400.00014007092,0.0,0.0
2928,2009-01-07,30.979999788105488,91.58000016212463,54.69999988377094,24.499999940395355,15199.999948963523,10653.97998046875,16655.390014648438,24.0,8406.450019836426,2799.880013346672,367.57999861240387,16.549999952316284,3910.180010318756,136.6499992609024,118630.00011444092,0.0,0.0
2929,2009-01-08,40.73000002652407,103.5199997574091,96.719999730587,30.649999916553497,17180.00002205372,13706.049986839294,23652.480056762695,20.570000007748604,6600.230013370514,4443.010016679764,574.8400015830994,18.980000138282776,4834.939991950989,137.42999923229218,324249.99487400055,0.0,0.0
2930,2009-01-09,40.23000003397465,91.82999984920025,78.27000023424625,25.740000188350677,15559.999957680702,13402.289981365204,20804.069966316223,22.030000060796738,5846.540017604828,3433.5799973011017,543.5200018882751,14.589999854564667,3858.67000579834,137.4100000858307,122189.99993801117,0.0,0.0
2931,2009-01-10,51.2899996638298,105.37999963760376,106.97999933362007,37.13000011444092,18030.000045895576,15226.080038070679,23699.500019073486,10.390000030398369,4748.870002985001,3873.4399946928024,651.3200054168701,18.850000083446503,4469.15999174118,153.93000054359436,203460.0003361702,0.0,0.0
2932,2009-01-11,36.87999968230724,101.42999997735023,66.24999995529652,25.100000143051147,15799.99989271164,13017.559999465942,20311.800020217896,21.540000021457672,9749.860023021698,3561.0199900865555,462.8100016117096,19.9200000166893,5135.530014038086,139.9599996805191,99400.00005066395,0.0,0.0
2933,2009-01-12,107.66999961435795,165.62999972701073,146.65999937057495,75.47000002861023,20589.99991416931,23828.089990615845,49711.2400226593,11.339999958872795,3681.4800057411194,10035.779986739159,1102.6800034046173,38.159999787807465,6198.939992427826,161.22000002861023,393260.0002884865,0.0,0.0
2934,2009-01-13,138.08999977260828,209.27000018954277,221.57999867200851,136.12000036239624,24520.00000141561,28801.750061035156,72333.97006988525,12.829999953508377,1754.3000013828278,11252.359996795654,1485.620011806488,63.53999996185303,6049.249996185303,180.28000032901764,767179.9969673157,0.0,0.0
2935,2009-01-14,101.84999941289425,168.14000010490417,217.3300003707409,103.3899997472763,19439.999928697944,24481.899991989136,54114.660011291504,9.419999957084656,2389.8099930286407,7438.279991388321,1123.3300018310547,48.99000030755997,4584.209997653961,169.98999977111816,603599.999666214,0.0,0.0
2936,2009-01-15,49.86999994516373,107.41999983787537,112.02999974787235,66.53999996185303,13240.000015124679,17114.529983520508,27892.459981918335,6.580000028014183,3757.10001039505,4621.030010223389,642.0899984836578,34.1300003528595,4744.219985485077,147.68000102043152,292480.00049591064,0.0,0.0
2937,2009-01-16,64.47000026702881,143.40000022947788,112.61999973654747,53.90999984741211,16300.000043585896,18409.10000038147,37981.61013221741,6.639999985694885,3687.990014076233,7136.830005407333,554.0499954223633,27.9200000166893,5703.139992237091,142.16000020503998,322820.00052928925,0.0,0.0
2938,2009-01-17,57.46000015735626,141.75999981164932,95.23999987542629,51.89999985694885,12839.999977499247,18270.150011062622,35829.30011367798,5.7300000339746475,3942.0099992752075,6692.440010309219,421.4200015068054,25.55999994277954,5572.599995613098,139.48999989032745,266340.0013446808,0.0,0.0
2939,2009-01-18,62.48999984562397,137.3699997588992,107.18000046908855,47.03999984264374,12510.000051930547,16757.090006828308,34424.139976501465,7.400000020861626,3166.1299912929535,7783.990012645721,783.4400008916855,24.18999981880188,4582.539999485016,157.74999964237213,277119.9996471405,0.0,0.0
2940,2009-01-19,26.830000013113022,65.2099999114871,86.07999970018864,23.78000020980835,8339.999983087182,9683.080002784729,15422.299967765808,22.740000009536743,5907.050019741058,1910.909993648529,87.64000022411346,15.429999887943268,3197.6899943351746,125.06000089645386,145699.9995112419,0.0,0.0
2941,2009-01-20,25.419999971985817,84.41000005602837,65.2599999755621,19.379999935626984,15749.999940395355,10074.229994058609,15503.859965324402,24.0,11370.510046005249,2797.3400027751923,132.00999975204468,15.120000064373016,3412.0799956321716,124.81000089645386,125699.99986886978,0.0,0.0
2942,2009-01-21,32.41000007092953,82.30000000447035,92.67999976873398,18.35999995470047,16319.9999704957,11538.550000667572,18377.20001888275,24.0,9992.159999847412,3332.9199974536896,348.4399980902672,16.669999927282333,3570.6599946022034,127.84000086784363,165759.9989771843,0.0,0.0
2943,2009-01-22,26.079999938607216,65.9299999922514,94.02000007033348,18.979999899864197,11200.000006705523,9781.149998188019,15073.949985980988,24.0,7335.040014266968,2590.7399954795837,583.3999985456467,12.71999990940094,2956.8699955940247,125.55000054836273,154640.0002539158,0.0,0.0
2944,2009-01-23,16.230000041425228,48.9000000320375,82.65999911725521,13.860000044107437,9650.0000115484,5256.159993886948,8906.850031614304,24.0,8550.890007972717,1385.8300018310547,248.2000008225441,11.639999985694885,2869.0199995040894,119.53999936580658,100090.00109136105,0.0,0.0
2945,2009-01-24,18.100000090897083,64.37000004947186,54.43999998271465,12.029999881982803,16400.000117719173,5416.849982857704,8361.939984083176,24.0,13720.119986057281,2962.689999103546,468.8999991416931,19.710000067949295,3021.1700015068054,123.14000141620636,50650.000132620335,0.0,0.0
2946,2009-01-25,21.75000001490116,64.7599999755621,70.10000005364418,15.059999912977219,17049.999959766865,8133.700005531311,11662.560011386871,24.0,11156.269996643066,2627.9199991226196,409.84000194072723,15.259999990463257,3004.2500042915344,128.42000138759613,61329.99977469444,0.0,0.0
2947,2009-01-26,25.65000009536743,75.22999979555607,64.70999990403652,14.639999985694885,16819.99994069338,9022.89003098011,14253.230016231537,23.149999976158142,11136.159984588623,2967.0099947452545,571.8200036883354,21.469999969005585,3274.299997806549,127.21000027656555,118820.00067830086,0.0,0.0
2948,2009-01-27,98.91000090539455,71.20999985933304,242.1900044232607,16.630000054836273,14730.000019073486,9069.620038747787,14316.429967403412,23.27999997138977,10519.040021896362,2810.020000219345,538.2599984407425,15.449999928474426,3368.7299909591675,126.83999955654144,268600.00336170197,0.0,0.0
2949,2009-01-28,29.259999856352806,66.17000026255846,120.18999952077866,19.420000076293945,12320.00008970499,9344.440014839172,16046.430015563965,23.860000014305115,7355.10000038147,2812.5700039863586,606.1799992322922,12.729999870061874,3204.719997406006,126.01999950408936,177709.99982953072,0.0,0.0
2950,2009-01-29,27.499999970197678,67.37999976053834,97.88000017404556,20.93999969959259,11139.999974519014,8678.19999229908,15604.239961147308,43.929999351501465,6247.789992809296,2166.7300016880035,485.8500010371208,14.809999912977219,3093.090000152588,123.03999972343445,170140.0000154972,0.0,0.0
2951,2009-01-30,37.36999998241663,105.30999982357025,109.82999964058399,46.760000109672546,17119.99998241663,13894.470001220703,26766.070064544678,19.829999923706055,3965.660006046295,4104.459994316101,730.579998254776,23.370000183582306,3883.8000016212463,141.64999997615814,278900.0001549721,0.0,0.0
2952,2009-01-31,27.020000033080578,73.95000006258488,66.2900003194809,31.12000012397766,16300.000056624413,8676.480019569397,13067.450068473816,24.5100000500679,10710.289992809296,3588.2499817609787,570.8399972915649,18.580000042915344,3382.469994544983,125.73999977111816,122340.00024199486,0.0,0.0
2953,2009-02-01,28.57999999821186,89.01000027358532,75.2099996805191,27.450000047683716,16709.999956190586,10956.09001159668,16406.2900018692,22.9099999666214,6939.380003929138,1752.270003437996,428.22999972105026,15.949999928474426,3512.079997062683,133.2200005054474,102430.0003349781,0.0,0.0
2954,2009-02-02,37.90999993681908,111.1999998614192,80.97999981045723,30.320000171661377,17970.00003606081,13886.249990463257,25388.639980316162,20.469999849796295,5040.510002613068,2740.2199993133545,703.5999967455864,16.660000145435333,3926.250006198883,128.4299999475479,186770.00033855438,0.0,0.0
2955,2009-02-03,49.350000113248825,111.64999970793724,105.75999955832958,38.77000004053116,18550.00003427267,13838.929996490479,26587.410006523132,21.09999990463257,4166.040005207062,4082.8300001621246,759.2500003576279,19.830000042915344,3809.7399921417236,134.57000029087067,264210.000038147,0.0,0.0
2956,2009-02-04,27.13999992609024,80.69999986886978,85.98999971151352,32.02000004053116,15229.999981820583,12244.530006885529,17938.93004179001,20.73000007867813,9021.79003238678,2491.5700088739395,512.4299998283386,17.770000100135803,3260.5800046920776,128.3600001335144,160939.99961018562,0.0,0.0
2957,2009-02-05,37.320000141859055,89.62000004202127,112.45999918878078,39.78999996185303,18069.99995559454,15070.249954223633,22183.5800075531,20.02999997138977,7880.35001373291,2728.30000436306,530.7900021076202,20.26000016927719,3463.0900044441223,131.06999921798706,203869.99997496605,0.0,0.0
2958,2009-02-06,31.560000136494637,82.94999984651804,82.58999940752983,23.06000006198883,17089.99989926815,10710.839993715286,16067.400012016296,23.47000002861023,10332.449979782104,2117.1699990034103,456.319999396801,14.509999960660934,3249.1100029945374,123.32999908924103,139930.00063300133,0.0,0.0
2959,2009-02-07,25.769999980926514,71.86000005155802,65.53000025451183,18.7399999499321,18089.999943971634,7759.629984855652,11609.389989852905,24.0,12696.199983596802,2689.68000459671,504.12000012397766,16.4200000166893,3289.949999809265,125.36000084877014,66090.00009298325,0.0,0.0
2960,2009-02-08,23.869999930262566,57.51000018417835,83.17000013589859,16.520000100135803,15890.000015497208,6762.94997882843,9801.25000333786,24.0,11711.880002975464,2791.730000734329,729.6500010490417,18.449999928474426,3042.2699966430664,124.9799998998642,63750.00038743019,0.0,0.0
2961,2009-02-09,18.93999992311001,59.58999993279576,85.02000020444393,7.199999988079071,10250.000014901161,7809.949985921383,12379.479965686798,12.0,8332.689995765686,2333.9999945163727,497.35999965667725,5.579999953508377,2911.1799907684326,107.03999996185303,118349.99957680702,0.0,0.0
2962,2009-02-10,22.42000025510788,73.48000012338161,54.27999995648861,0.0,10929.999995976686,8982.799997329712,14412.920042514801,0.0,9865.040018081665,2681.5500028133392,421.5900033712387,0.0,3074.000000476837,93.41000080108643,137509.99946892262,0.0,0.0
2963,2009-02-11,49.52999924868345,103.36999963223934,121.3099999576807,13.770000040531158,14630.000073462725,14016.4799451828,26798.64001560211,13.0,8326.07000207901,4377.9400153160095,667.7300025224686,9.130000054836273,3777.0300059318542,117.57000052928925,272620.00012397766,0.0,0.0
2964,2009-02-12,61.06000080704689,139.35000006854534,112.25000029802322,39.05000030994415,16889.99997265637,17629.829970359802,37046.11001396179,21.849999994039536,6210.2100167274475,5553.470003247261,1015.1400034427643,18.889999985694885,5035.849993228912,133.20000064373016,313199.9993920326,0.0,0.0
2965,2009-02-13,52.20000007748604,142.12999968975782,124.1299996227026,32.45999997854233,20510.00003516674,17934.490042686462,37377.85008239746,24.0,5878.7899923324585,5847.000020980835,930.6399981379509,16.759999990463257,4927.490001678467,130.43999981880188,286099.9997854233,0.0,0.0
2966,2009-02-14,48.18999965488911,123.9699995815754,94.87000001966953,28.430000007152557,20319.999895989895,15873.019956588745,30591.75013923645,20.42999991774559,6050.0799908638,4886.599991559982,787.9600024223328,21.219999969005585,4982.599992275238,131.3100003004074,234610.00069975853,0.0,0.0
2967,2009-02-15,33.25000000745058,90.0799997523427,87.62999990582466,24.840000182390213,17149.999886751175,11653.409999370575,20073.69004535675,22.819999992847443,9617.630018234253,4673.830005645752,867.099998831749,17.680000066757202,4434.749998092651,127.57000088691711,138009.99954342842,0.0,0.0
2968,2009-02-16,62.21999990195036,134.86999994516373,135.84999984502792,15.989999860525131,20069.99996304512,18929.62003135681,37721.06002616882,21.62999999523163,4362.900001525879,7980.40996670723,1258.4800038337708,21.4200000166893,4535.289994716644,136.14999997615814,285210.0000679493,0.0,0.0
2969,2009-02-17,60.470000356435776,119.44999957084656,138.18999968469143,24.179999858140945,19629.999980330467,18599.560064315796,32272.399938583374,21.999999940395355,6006.39000082016,7066.0100066661835,1174.0800063610077,22.47000002861023,5040.470016002655,133.46999979019165,319470.0006246567,0.0,0.0
2970,2009-02-18,92.26000073552132,167.06999963521957,192.16999992728233,24.97000014781952,24700.000040233135,22598.820019721985,49649.42004394531,19.759999871253967,4398.4999985694885,10181.620010852814,1513.8300065994263,22.8299999833107,6047.710008621216,155.69999945163727,522389.99831676483,0.0,0.0
2971,2009-02-19,59.62000027298927,138.8200004696846,148.0099995136261,30.019999980926514,23110.000006854534,20168.97993850708,39308.72999572754,20.76999995112419,5140.85999584198,7654.069994211197,1232.2000017166138,21.45999974012375,5242.639993190765,139.47000014781952,333319.99933719635,0.0,0.0
2972,2009-02-20,35.32999986410141,95.18000005185604,101.4700003862381,19.540000021457672,21889.999851584435,14146.769982337952,22505.190019607544,23.289999961853027,8325.990010738373,6706.840004205704,1254.2900083065033,20.200000047683716,4488.549986362457,137.97999954223633,187729.99960184097,0.0,0.0
2973,2009-02-21,34.5600001513958,103.28000004589558,87.62999965250492,14.799999862909317,21529.99984845519,14305.579999923706,23193.910068511963,24.0,7569.0800042152405,5475.730000972748,1022.9100067615509,22.119999945163727,4274.790005207062,140.80000030994415,168189.99981880188,0.0,0.0
2974,2009-02-22,34.459999807178974,85.12999986857176,82.47000002861023,13.230000048875809,23820.000000298023,11948.139978408813,18172.28997516632,24.0,10802.39998960495,4032.6100064516068,723.3400053977966,23.22999995946884,4016.269998073578,139.32000041007996,123120.00009417534,0.0,0.0
2975,2009-02-23,77.73999992012978,144.78999972343445,160.61000123620033,19.800000071525574,29529.99995648861,21245.880001068115,41995.88990402222,23.099999964237213,3848.3200035095215,8369.910001039505,1357.4300030469894,23.600000023841858,5034.880010128021,152.19000041484833,386059.99743938446,0.0,0.0
2976,2009-02-24,80.12999925017357,157.2999997884035,192.95000188052654,41.20000034570694,30499.99993108213,22212.590030670166,44317.51007461548,22.97000002861023,4329.04000377655,9268.73001074791,1474.2299988269806,24.539999932050705,5002.1200041770935,152.52000033855438,495819.9990987778,0.0,0.0
